"","var9","var22","var23","var24","var25","var26","var27","var29","var30","var31","var33","var39","var41","var49","var50","var51","var53","var54","var55","var56","var57","var58","var59","var60","var61","var62","var63","var64","var65","var66","y"
"7924","3","1","0","0","1","5","1","1","1","0","6","4","3","1","0","0","2","2",-0.507857992022562,0.354562299123756,0.350531858971711,0.353095376686651,0.42974631663734,-1.08537866778962,0.179883245031768,0.929766189396193,-1.39767845961318,0.681933468333351,-0.397361911433702,-0.397361927099459,4.75045908387983e-06
"7936","3","3","3","0","1","1","1","4","1","0","5","4","1","1","0","0","2","2",1.37590590459045,0.35707123160838,0.349139832483368,0.365225457708908,0.426013405123875,0.920620127750988,0.119054333836788,0.0561000435203759,-1.72531909671457,0.576625542818004,-0.397361911433702,-0.397361927099459,4.75045908387983e-06
"7937","1","0","0","2","0","1","1","1","2","0","4","4","3","1","0","0","2","2",-0.317252404281408,0.362878423651442,0.349139832483368,0.361487848359604,0.429612263129339,0.920407772204638,0.155007156123115,-0.0257159313746473,-0.815685222656802,-0.461409722974061,-0.397361911433702,-0.397361927099459,4.75045908387983e-06
"7938","3","0","1","0","1","8","1","2","1","0","4","4","3","1","0","0","2","2",-0.0249539540389104,0.368150000894417,0.347172838532448,0.354034575973512,0.430544498409608,0.921670088967767,0.158978181989804,-1.12156986950123,-1.03554933439588,-0.366359062931034,-0.397361911433702,-0.397361927099459,4.75045908387983e-06
"7943","1","5","3","2","3","5","1","4","1","0","4","2","3","0","0","0","2","2",-0.538281987447135,0.369164849989321,0.346295256615883,0.351240034453242,0.426995210219664,-1.08537866778962,0.184755314931789,1.58594847496409,0.740607803574673,0.99580579178407,2.51543590711289,2.51642234331518,4.75045908387983e-06
"7945","3","2","4","0","1","1","0","5","1","0","5","4","3","1","0","0","2","2",-0.405129377847331,0.364598029062252,0.348504342129994,0.359989384039855,0.427455516078318,0.921700161691548,0.15406762123099,-0.620974188055712,0.512121569806621,-0.518850409618942,-0.397361911433702,-0.397361927099459,4.75045908387983e-06
"7951","3","0","1","0","1","2","0","2","1","0","5","4","3","1","0","0","2","2",-0.391181489972843,0.366825059020514,0.347808328885822,0.350427164376398,0.4300311303096,0.920586932781462,0.195508921220982,-0.614900925303772,0.572476424009469,-0.573555825470597,-0.397361911433702,-0.397361927099459,4.75045908387983e-06
"7952","3","5","4","2","4","1","0","5","2","0","3","4","3","0","1","0","2","2",-0.302429803439013,0.356281904534565,0.349139832483368,0.363156693248732,0.42959376314862,-1.08537866778962,0.155896301185735,-0.272039760628583,-1.78136288990292,-0.425851202670164,-0.397361911433702,-0.397361927099459,4.75045908387983e-06
"7957","3","5","4","2","2","5","0","5","0","1","4","4","2","0","0","0","2","2",-0.547228875523913,0.360369491166818,0.349139832483368,0.352670383438954,0.426911728640121,-1.08537866778962,-6.30581421448417,-0.730527140958463,0.425900349516753,-0.691856287250953,-0.397361911433702,-0.397361927099459,4.75045908387983e-06
"7959","3","5","3","2","1","5","1","4","1","0","5","4","3","0","0","0","2","2",-0.357788398416701,0.343793622616717,0.373530557474778,0.352476777342649,0.425643213785206,0.921979378322036,0.200844575333458,-0.212705336329203,0.671630827342804,2.3648088234809,-0.397361911433702,-0.397361927099459,4.75045908387983e-06
"7960","1","5","1","1","2",NA,"0","5","1","0","2","4","3","0","0","0","0","0",0.550737418036503,-2.81034376124603,-2.80832952825954,-2.82650626985213,-2.33925060694862,-1.08537866778962,0.163189127212019,-0.670868307559455,0.275013214009548,0.272326667141164,-0.397361911433702,-0.397361927099459,4.75045908387983e-06
"7967","3","5","3","0","2",NA,"0","4","0","1","6","4","3","0","0","0","2","2",-0.0227240519650529,0.368629235189232,0.347172838532448,-2.82650626985213,0.427328721633141,-1.08537866778962,0.144425427261177,-0.172814695817714,-0.479422463526478,-0.852553446315859,-0.397361911433702,-0.397361927099459,4.75045908387983e-06
"7968","1","1","0","0","0","5","0","1","2","0","6","4","6","1","0","0","2","2",-0.312744200522466,0.366458585736243,0.347808328885822,0.352207329458061,0.427807301125114,0.920790520264173,0.184605880596217,-0.353498885514219,0.387100800386351,-0.601592351094865,-0.397361911433702,-0.397361927099459,4.75045908387983e-06
"7969","1","0","1","0","3","5","0","2","1","0","6","4","3","1","0","0","2","2",-0.616125281672598,0.344385617922078,0.373530557474778,0.351728285343471,0.428074422640951,0.92064447961952,0.147946525981382,-0.699902921965139,0.0465269802414951,-0.35336652666656,-0.397361911433702,-0.397361927099459,4.75045908387983e-06
"7972","3","1","0","0","4","5","0","1","2","0","6","4","3","1","0","0","2","2",-0.648263503316816,0.370123318578952,0.346295256615883,0.353002608207387,0.42831141749741,0.921780788237214,0.192987169426998,-0.443035796977462,0.309501702125503,-0.324646183343852,-0.397361911433702,-0.397361927099459,4.75045908387983e-06
"7974","1","5","4","2","2","1","0","5","1","0","2","4","3","0","0","0","0","0",1.56333207789071,-2.81034376124603,-2.80832952825954,0.353792864892108,-2.33925060694862,-1.08537866778962,0.144143030915176,-0.0459512733653267,0.352612312270438,-0.693907740345202,-0.397361911433702,-0.397361927099459,4.75045908387983e-06
"7979","1","5","1","1","2",NA,"0","2","1","0","0","4","3","0","0","0","0","0",-0.174250913856013,-2.81034376124603,-2.80832952825954,-2.82650626985213,-2.33925060694862,-1.08537866778962,0.173640077594388,0.218629002372132,-0.10436015526571,-0.561930924601933,-0.397361911433702,-0.397361927099459,4.75045908387983e-06
"7997","3","2","3","2","1","5","1","4","1","0","1","1","3","1","0","0","2","2",0.466082098571675,0.369813225799954,0.346295256615883,0.35140891169673,0.426552779099778,0.920752698624467,0.116959432363409,-0.837711907434726,-0.203514558599003,-0.117449420804289,2.51593132632867,2.51641216067361,4.75045908387983e-06
"7998","3","2","3","2","1","5","1","4","1","0","1","4","1","1","1","0","2","2",-0.218153760925196,0.36984141605259,0.346295256615883,0.351052774474909,0.428295430348932,0.920465467249262,0.119461422244031,0.426171021416559,0.494877325748622,-0.504490237957588,-0.397361911433702,-0.397361927099459,4.75045908387983e-06
"8003","1","5","1","1","2",NA,"0","3","1","0","6","4","3","0","0","0","0","0",-0.230952378038484,-2.81034376124603,-2.80832952825954,-2.82650626985213,-2.33925060694862,-1.08537866778962,0.20120491283677,0.793936099433577,0.51643263082111,1.38284660893737,-0.397361911433702,-0.397361927099459,4.75045908387983e-06
"8004","3","5","3","2","1","7","0","4","1","0","0","4","3","0","0","0","2","2",-0.55009325249732,0.347204643185701,0.366873039487048,0.351181916532716,0.424641764902118,-1.08537866778962,0.147337207036943,-0.138642738912158,-1.01830509033792,-0.795796577369419,-0.397361911433702,-0.397361927099459,4.75045908387983e-06
"8005","1","0","2","0","3","7","0","3","1","0","0","4","3","1","0","0","2","2",-0.492243397546653,0.344780281458985,0.373530557474778,0.351142226949409,0.43140781168884,0.920689038686532,0.209116892973589,-0.0910194831048851,-1.06141570048285,-0.490130066296234,-0.397361911433702,-0.397361927099459,4.75045908387983e-06
"8007","1","2","3","2","2","8","0","4","1","0","1","4","3","0","0","0","0","0",-0.319575585605704,-2.81034376124603,-2.80832952825954,0.360874855691351,-2.33925060694862,-1.08537866778962,0.136722276583426,2.00041354049125,0.563854301980491,-0.838193274655041,-0.397361911433702,-0.397361927099459,4.75045908387983e-06
"8009","3","0","3","0","1","4","0","4","1","0","1","4","3","1","0","0","2","2",-0.60765622975441,0.344188286153624,0.373530557474778,0.350697739573669,0.42734145110146,0.920585073328914,0.142815670126567,0.276169444351204,-0.15609288743958,-0.368410516025819,-0.397361911433702,-0.397361927099459,4.75045908387983e-06
"8015","3","5","3","0","1","5","1","4","1","0","4","4","3","0","1","0","2","2",-0.373522671930508,0.366261253967789,0.347808328885822,0.350770435037581,-2.33925060694862,-1.08537866778962,0.135684795344423,-0.653771948015673,-0.388890182222164,-1.08915436987604,-0.397361911433702,-0.397361927099459,4.75045908387983e-06
"8017","3","3","3","0","1","7","1","4","1","0","6","4","3","1","0","0","2","2",-0.535567209270659,0.344272856911533,0.373530557474778,0.350806460174346,0.427129482061444,0.920497744791923,0.190324165990646,-0.369038081380491,0.796651596763075,-0.84571526933467,-0.397361911433702,-0.397361927099459,4.75045908387983e-06
"8018","1","1","3","0","3","8","0","4","1","0","1","4","3","0","0","0","2","2",-0.574188338799581,0.348445014301695,0.359005063683367,0.362215350479979,0.427625615674683,-1.08537866778962,0.147750048070764,-1.20951717637683,-2.44526628613464,-1.16163904587964,-0.397361911433702,-0.397361927099459,0.999981105327606
"8019","3","5","3","2","1","3","0","4","1","0","3","4","1","0","0","0","2","2",-0.615152009496672,0.355238865187025,0.349745061391343,0.350427164376398,0.425894104337608,-1.08537866778962,0.144278295555871,-0.122584488486778,-1.53563241207692,0.730484524901722,-0.397361911433702,-0.397361927099459,4.75045908387983e-06
"8028","3","3","3","0","4","5","0","4","2","0","3","4","3","1","1","0","2","2",-0.308469194888737,0.359072739545552,0.349139832483368,0.352085669578213,0.426874818593648,0.920479697803693,0.147363816351145,-0.092349560412971,0.460388837632709,-0.116765603106384,-0.397361911433702,-0.397361927099459,4.75045908387983e-06
"8036","3","4","3","0","1","8","1","4","1","0","5","4","4","0","0","1","2","2",-0.523982982395103,0.368544664431324,0.347172838532448,0.355660949943584,0.427670121296231,0.924613693389397,0.119435194235973,-0.444592960654972,0.460388837632709,-0.590651267924641,2.51563334547543,2.51641102926899,0.999981105327606
"8038","1","5","3","2","2",NA,"1","4","1","0","2","4","3","0","0","0","0","0",-0.52281171181102,-2.81034376124603,-2.80832952825954,-2.82650626985213,-2.33925060694862,-1.08537866778962,0.105882784235834,-0.314277825383995,0.714741437487696,-0.464828811464656,2.51583130478353,2.51640537224589,4.75045908387983e-06
"8040","3","3","3","0","4","7","0","4","2","0","2","4","3","1","0","0","2","2",-0.472735714367038,0.342976105290267,0.374438400836741,0.351104846729879,0.427272873515173,0.921068508827567,0.209769502482797,0.264792417231728,-1.51407710700447,-0.204294268469782,2.51649915697557,2.51639518960432,4.75045908387983e-06
"8045","1","1","3","0","3","5","1","4","1","0","2","4","3","0","0","0","2","2",-0.49331610892316,0.367811717862782,0.347172838532448,0.350840755885286,0.423669574967785,-1.08537866778962,0.181827477296809,1.41268157491874,0.775096291690587,0.283267750311388,-0.397361911433702,-0.397361927099459,4.75045908387983e-06
"8051","3","5","4","0","4","2","0","5","2","0","1","4","3","0","0","0","2","2",-0.175707302148109,0.368911137715595,0.346295256615883,0.350656856252716,0.42892759092374,-1.08537866778962,0.176094098748334,-0.0205253857826371,0.783718413719565,0.135563127510955,-0.397361911433702,-0.397361927099459,4.75045908387983e-06
"8056","3","5","3","1","1","5","0","2","1","0","4","4","3","0","0","0","2","2",-0.0925206908769869,0.365246404872885,0.348504342129994,0.352575383552228,0.425964094830008,-1.08537866778962,0.198408618362214,0.402828489070924,0.443144593574752,-0.340373990401551,-0.397361911433702,-0.397361927099459,4.75045908387983e-06
"8059","3","1","0","1","4","2","1","4","2","0","2","4","3","1","0","0","2","2",-0.437142640496071,0.368995708473503,0.346295256615883,0.350606902460052,0.431168093842392,0.92378307074623,0.141162541627638,-1.21963874028148,-2.18660262526516,-0.84981817552317,2.51577712644657,2.51640197803204,4.75045908387983e-06
"8061","3","2","3","2","4","9","1","4","2","0","5","4","3","0","0","0","2","2",-0.272085007377702,0.34593608181707,0.369747876799932,0.364428786074813,0.42520732035693,0.921448729493354,0.296940542846382,1.98695056286179,0.283635336038569,1.75963016061781,-0.397361911433702,-0.397361927099459,4.75045908387983e-06
"8066","3","5","3","1","4","7","1","3","2","0","3","4","3","0","0","0","2","2",-0.0547417145783695,0.34466752044844,0.373530557474778,0.350756968159782,0.427120371984635,-1.08537866778962,0.195023331513128,0.264792417231728,-0.772574612511911,-0.0675307288395733,-0.397361911433702,-0.397361927099459,4.75045908387983e-06
"8067","3","5","0","2","4","7","1","1","2","0","6","4","3","0","0","0","2","2",-0.56598504474509,0.357691417166377,0.349139832483368,0.352191065913004,0.433481347118911,-1.08537866778962,0.226889169618874,-0.360635885703256,0.076704407342962,-0.438159921236733,-0.397361911433702,-0.397361927099459,4.75045908387983e-06
"8072","1","3","3","0","2","5","1","4","2","0","0","4","7","1","0","0","0","0",-0.506521282767922,-2.81034376124603,-2.80832952825954,0.352427655689622,-2.33925060694862,-1.08537866778962,0.156752914810317,0.754195984744245,0.594031729081958,-0.204294268469782,-0.397361911433702,-0.397361927099459,0.999981105327606
"8075","2","0","1","0","2","7","0","2","1","0","3","4","1","1","1","0","2","2",-0.386799125202384,0.350305570975685,0.356644670942263,0.353383000979698,0.431270811946325,0.921548110070412,0.20330661701737,-0.101643232295578,0.352612312270438,0.374899321863821,-0.397361911433702,-0.397361927099459,4.75045908387983e-06
"8077","1","3","3","0","0","10","1","4","2","0","3","4","3","1","1","0","2","2",-0.343600272473414,0.34317343705872,0.373833171928766,0.369425992945703,0.425453205648597,0.920606938548079,0.125503588751536,-0.28936320654216,-0.0353831790338412,-0.432005561953449,-0.397361911433702,-0.397361927099459,4.75045908387983e-06
"8078","1","5","3","2","3","7","1","4","1","0","1","4","3","0","0","0","2","2",-0.545009533364775,0.364936312093887,0.348504342129994,0.351163997474876,0.426494019511452,0.922175034720817,0.112629565508761,-0.764103482757086,0.749229925603652,-0.866229800278773,2.51563074074769,2.51656942591564,4.75045908387983e-06
"8080","3","5","3","0","4","5","1","4","2","0","6","4","4","0","0","0","2","2",-0.487831993009281,0.369700464789409,0.346295256615883,0.351086066857348,0.42747399939498,-1.08537866778962,0.137230804272331,-0.467171833980634,0.667319766328315,-0.763657145556652,2.515836514239,2.51640876645975,0.999981105327606
"8083","3","5","3","2","2","6","0","4","0","1","3","4","1","0","0","0","2","2",-0.145633543908076,0.346950930911975,0.366873039487048,0.352117662270555,0.427042822873843,0.922835083844445,0.147913731835131,-0.00868056074144156,-3.32903379410542,-0.705532641213866,-0.397361911433702,-0.397361927099459,4.75045908387983e-06
"8086","3","5","2","2","1","9","1","3","1","0","4","2","3","0","1","0","2","2",-0.121868454953038,0.360792344956362,0.349139832483368,0.357359819142285,0.434284353168021,-1.08537866778962,0.22016589148501,2.87696692735267,0.236213664879146,2.56174832054814,-0.397361911433702,-0.397361927099459,4.75045908387983e-06
"8088","3","5","1","1","4","7","0","4","2","0","3","4","3","0","1","0","2","2",-0.434173544364061,0.34638712585925,0.369747876799932,0.351188050336603,0.427528584061936,-1.08537866778962,0.140911018667917,-0.321771675582605,-0.58288792787426,-0.239852788773144,-0.397361911433702,-0.397361927099459,4.75045908387983e-06
"8089","3","5","3","2","1","7","0","4","1","0","6","2","3","0","0","0","2","2",0.862517151670713,0.346950930911975,0.366873039487048,0.351120275621898,0.426006215892814,0.921180761446874,0.146599426409765,2.23933326407976,-1.3330125443958,-0.306183105493999,-0.397361911433702,-0.397361927099459,4.75045908387983e-06
"8092","3","5","3","1","1","7","1","4","1","0","6","4","3","0","0","0","2","2",-0.533667304544025,0.348304063038513,0.359005063683367,0.351124454553056,0.426178026955035,0.920980703234492,0.120934474387366,-0.149964616484934,0.537987935893556,-0.277462762171826,-0.397361911433702,-0.397361927099459,4.75045908387983e-06
"8093","1","2","3","0","0","5","0","4","2","0","6","1","3","1","0","0","2","2",-0.172647566745113,0.368262761904962,0.347172838532448,0.352045453539996,0.429909178848261,0.920744761881255,0.191243365349067,0.230340170864238,0.75785204763263,0.958879636083828,-0.397361911433702,-0.397361927099459,4.75045908387983e-06
"8099","3","5","3","2","1","1","0","4","1","0","2","4","3","0","0","0","2","2",-0.162223170545919,0.36558468790452,0.348504342129994,0.359409088822394,0.425492733892538,0.922679419383377,0.166775642658894,-0.260977410335362,-2.69961888598967,-0.260367319717783,-0.397361911433702,-0.397361927099459,4.75045908387983e-06
